timestamps population node_ids
131.50000000009564 hippocampus 25
162.00000000010257 hippocampus 25
164.10000000010305 hippocampus 25
166.60000000010362 hippocampus 25
171.00000000010462 hippocampus 25
206.80000000011276 hippocampus 25
241.40000000012063 hippocampus 25
243.60000000012113 hippocampus 25
246.1000000001217 hippocampus 25
250.20000000012263 hippocampus 25
285.7000000001307 hippocampus 25
320.80000000013865 hippocampus 25
362.000000000148 hippocampus 25
83.00000000009743 hippocampus 26
85.80000000009727 hippocampus 26
92.80000000009687 hippocampus 26
162.90000000010278 hippocampus 26
165.6000000001034 hippocampus 26
171.90000000010482 hippocampus 26
242.90000000012097 hippocampus 26
245.7000000001216 hippocampus 26
252.80000000012322 hippocampus 26
82.40000000009746 hippocampus 29
84.50000000009734 hippocampus 29
87.1000000000972 hippocampus 29
92.90000000009687 hippocampus 29
134.60000000009634 hippocampus 29
162.20000000010262 hippocampus 29
164.40000000010312 hippocampus 29
166.9000000001037 hippocampus 29
172.10000000010487 hippocampus 29
210.0000000001135 hippocampus 29
242.00000000012076 hippocampus 29
244.10000000012124 hippocampus 29
246.70000000012183 hippocampus 29
252.00000000012304 hippocampus 29
289.4000000001315 hippocampus 29
326.50000000013995 hippocampus 29
373.60000000015066 hippocampus 29
263.0000000001255 hippocampus 47
272.90000000012776 hippocampus 47
287.100000000131 hippocampus 47
438.30000000016537 hippocampus 53
451.00000000016826 hippocampus 53
110.20000000009588 hippocampus 54
122.00000000009521 hippocampus 54
255.90000000012392 hippocampus 54
266.0000000001262 hippocampus 54
136.70000000009682 hippocampus 58
149.10000000009964 hippocampus 58
266.8000000001264 hippocampus 58
109.50000000009592 hippocampus 70
119.20000000009537 hippocampus 70
132.00000000009575 hippocampus 70
277.30000000012876 hippocampus 74
107.30000000009605 hippocampus 76
118.30000000009542 hippocampus 76
183.2000000001074 hippocampus 76
255.3000000001238 hippocampus 76
264.40000000012583 hippocampus 76
276.80000000012865 hippocampus 76
284.9000000001305 hippocampus 84
312.50000000013677 hippocampus 84
111.6000000000958 hippocampus 90
123.80000000009511 hippocampus 90
258.1000000001244 hippocampus 90
269.80000000012706 hippocampus 90
208.40000000011312 hippocampus 93
474.30000000017355 hippocampus 93
151.1000000001001 hippocampus 94
183.50000000010746 hippocampus 94
279.3000000001292 hippocampus 94
307.9000000001357 hippocampus 94
400.90000000015687 hippocampus 94
137.9000000000971 hippocampus 96
164.8000000001032 hippocampus 96
236.70000000011956 hippocampus 96
289.50000000013154 hippocampus 96
319.3000000001383 hippocampus 96
389.5000000001543 hippocampus 96
279.00000000012915 hippocampus 97
302.30000000013445 hippocampus 97
398.20000000015625 hippocampus 97
180.6000000001068 hippocampus 98
290.2000000001317 hippocampus 98
370.50000000014995 hippocampus 98
292.9000000001323 hippocampus 99
320.1000000001385 hippocampus 99
391.9000000001548 hippocampus 99
141.10000000009782 hippocampus 100
171.8000000001048 hippocampus 100
288.70000000013135 hippocampus 100
316.80000000013774 hippocampus 100
367.3000000001492 hippocampus 100
189.70000000010887 hippocampus 101
189.0000000001087 hippocampus 102
224.50000000011678 hippocampus 102
272.00000000012756 hippocampus 102
339.6000000001429 hippocampus 102
173.20000000010512 hippocampus 103
219.90000000011574 hippocampus 103
246.70000000012183 hippocampus 103
279.3000000001292 hippocampus 103
188.00000000010849 hippocampus 104
210.1000000001135 hippocampus 104
253.1000000001233 hippocampus 104
277.70000000012885 hippocampus 104
257.00000000012415 hippocampus 105
283.80000000013024 hippocampus 105
192.5000000001095 hippocampus 106
240.30000000012038 hippocampus 106
258.5000000001245 hippocampus 106
275.90000000012844 hippocampus 106
408.5000000001586 hippocampus 106
117.40000000009547 hippocampus 107
172.30000000010492 hippocampus 107
188.20000000010853 hippocampus 107
209.2000000001133 hippocampus 107
227.40000000011744 hippocampus 107
246.6000000001218 hippocampus 107
260.0000000001248 hippocampus 107
274.9000000001282 hippocampus 107
300.10000000013395 hippocampus 107
344.8000000001441 hippocampus 107
412.20000000015943 hippocampus 107
219.40000000011563 hippocampus 108
255.60000000012386 hippocampus 108
349.30000000014513 hippocampus 108
485.20000000017603 hippocampus 109
226.50000000011724 hippocampus 110
356.50000000014677 hippocampus 113
316.30000000013763 hippocampus 114
182.3000000001072 hippocampus 121
199.60000000011112 hippocampus 121
258.70000000012453 hippocampus 121
473.90000000017346 hippocampus 122
406.90000000015823 hippocampus 123
408.5000000001586 hippocampus 124
492.40000000017767 hippocampus 124
331.80000000014115 hippocampus 125
486.20000000017626 hippocampus 125
473.6000000001734 hippocampus 128
148.70000000009955 hippocampus 138
68.00000000009828 hippocampus 140
250.60000000012272 hippocampus 140
227.50000000011747 hippocampus 141
304.3000000001349 hippocampus 142
27.500000000100254 hippocampus 145
328.1000000001403 hippocampus 145
348.2000000001449 hippocampus 149
474.1000000001735 hippocampus 149
240.4000000001204 hippocampus 150
230.50000000011815 hippocampus 151
130.10000000009532 hippocampus 155
281.60000000012974 hippocampus 159
215.60000000011476 hippocampus 160
186.60000000010817 hippocampus 161
274.9000000001282 hippocampus 161
327.30000000014013 hippocampus 162
401.400000000157 hippocampus 162
353.5000000001461 hippocampus 164
477.80000000017435 hippocampus 167
339.1000000001428 hippocampus 168
278.7000000001291 hippocampus 169
343.30000000014377 hippocampus 170
112.90000000009573 hippocampus 171
376.1000000001512 hippocampus 171
181.9000000001071 hippocampus 174
406.3000000001581 hippocampus 174
265.40000000012606 hippocampus 175
482.70000000017546 hippocampus 177
332.5000000001413 hippocampus 179
373.0000000001505 hippocampus 181
258.2000000001244 hippocampus 182
478.1000000001744 hippocampus 185
333.50000000014154 hippocampus 188
188.30000000010855 hippocampus 190
111.20000000009583 hippocampus 192
291.30000000013194 hippocampus 193
200.90000000011142 hippocampus 197
177.100000000106 hippocampus 199
430.70000000016364 hippocampus 200
462.1000000001708 hippocampus 201
349.6000000001452 hippocampus 203
361.20000000014784 hippocampus 205
339.5000000001429 hippocampus 206
184.30000000010764 hippocampus 207
279.80000000012933 hippocampus 208
427.60000000016294 hippocampus 210
222.70000000011638 hippocampus 211
263.10000000012553 hippocampus 211
172.700000000105 hippocampus 212
184.6000000001077 hippocampus 212
394.0000000001553 hippocampus 216
183.2000000001074 hippocampus 219
198.70000000011092 hippocampus 224
264.40000000012583 hippocampus 224
405.60000000015793 hippocampus 227
286.50000000013085 hippocampus 229
449.900000000168 hippocampus 229
254.80000000012367 hippocampus 230
392.3000000001549 hippocampus 231
111.40000000009582 hippocampus 232
297.8000000001334 hippocampus 233
347.20000000014466 hippocampus 233
477.7000000001743 hippocampus 235
221.70000000011615 hippocampus 236
49.10000000009935 hippocampus 237
148.70000000009955 hippocampus 239
167.4000000001038 hippocampus 240
105.20000000009617 hippocampus 242
182.90000000010733 hippocampus 242
264.00000000012574 hippocampus 242
479.20000000017467 hippocampus 244
238.10000000011988 hippocampus 246
214.5000000001145 hippocampus 248
102.50000000009632 hippocampus 251
178.4000000001063 hippocampus 251
258.2000000001244 hippocampus 251
97.90000000009658 hippocampus 253
317.20000000013783 hippocampus 253
167.60000000010385 hippocampus 257
426.5000000001627 hippocampus 257
483.90000000017574 hippocampus 258
98.50000000009655 hippocampus 259
175.8000000001057 hippocampus 259
256.0000000001239 hippocampus 259
349.6000000001452 hippocampus 260
483.00000000017553 hippocampus 260
100.30000000009645 hippocampus 261
177.60000000010612 hippocampus 261
257.6000000001243 hippocampus 261
419.6000000001611 hippocampus 262
392.600000000155 hippocampus 266
123.40000000009513 hippocampus 269
372.0000000001503 hippocampus 270
310.9000000001364 hippocampus 272
389.80000000015434 hippocampus 273
180.80000000010685 hippocampus 274
219.00000000011553 hippocampus 274
478.5000000001745 hippocampus 274
110.20000000009588 hippocampus 276
185.10000000010783 hippocampus 276
266.0000000001262 hippocampus 276
264.40000000012583 hippocampus 279
269.1000000001269 hippocampus 280
108.40000000009599 hippocampus 281
184.00000000010758 hippocampus 281
265.5000000001261 hippocampus 281
384.000000000153 hippocampus 281
232.80000000011867 hippocampus 282
499.6000000001793 hippocampus 283
479.3000000001747 hippocampus 284
184.6000000001077 hippocampus 291
268.6000000001268 hippocampus 291
492.30000000017765 hippocampus 292
457.60000000016976 hippocampus 293
318.7000000001382 hippocampus 294
488.40000000017676 hippocampus 294
361.20000000014784 hippocampus 296
215.00000000011462 hippocampus 300
206.90000000011278 hippocampus 301
291.500000000132 hippocampus 302
475.9000000001739 hippocampus 304
183.60000000010749 hippocampus 307
103.00000000009629 hippocampus 308
107.60000000009603 hippocampus 310
181.70000000010705 hippocampus 310
263.5000000001256 hippocampus 310
428.7000000001632 hippocampus 311
338.7000000001427 hippocampus 312
187.90000000010846 hippocampus 313
384.10000000015305 hippocampus 313
377.7000000001516 hippocampus 315
107.70000000009603 hippocampus 319
182.4000000001072 hippocampus 319
264.10000000012576 hippocampus 319
95.30000000009673 hippocampus 320
202.30000000011174 hippocampus 321
471.800000000173 hippocampus 321
447.6000000001675 hippocampus 322
274.8000000001282 hippocampus 323
91.30000000009696 hippocampus 325
480.00000000017485 hippocampus 325
189.30000000010878 hippocampus 326
451.7000000001684 hippocampus 327
315.90000000013754 hippocampus 330
394.70000000015546 hippocampus 331
430.70000000016364 hippocampus 335
192.0000000001094 hippocampus 339
400.5000000001568 hippocampus 349
222.00000000011622 hippocampus 351
388.200000000154 hippocampus 351
224.50000000011678 hippocampus 353
452.1000000001685 hippocampus 353
430.80000000016366 hippocampus 354
496.70000000017865 hippocampus 356
316.2000000001376 hippocampus 358
54.800000000099025 hippocampus 361
233.4000000001188 hippocampus 362
340.4000000001431 hippocampus 363
106.20000000009611 hippocampus 364
181.40000000010698 hippocampus 364
262.9000000001255 hippocampus 364
365.60000000014884 hippocampus 364
295.4000000001329 hippocampus 366
179.00000000010644 hippocampus 367
198.90000000011096 hippocampus 367
148.70000000009955 hippocampus 368
340.60000000014315 hippocampus 370
360.1000000001476 hippocampus 372
328.6000000001404 hippocampus 376
235.20000000011922 hippocampus 377
471.4000000001729 hippocampus 379
472.3000000001731 hippocampus 384
336.3000000001422 hippocampus 386
231.80000000011844 hippocampus 388
170.30000000010446 hippocampus 390
191.80000000010935 hippocampus 390
340.000000000143 hippocampus 390
73.000000000098 hippocampus 395
197.20000000011058 hippocampus 396
299.70000000013385 hippocampus 397
271.2000000001274 hippocampus 398
379.0000000001519 hippocampus 398
184.20000000010762 hippocampus 401
326.90000000014004 hippocampus 401
228.00000000011758 hippocampus 403
184.30000000010764 hippocampus 404
266.30000000012626 hippocampus 404
433.30000000016423 hippocampus 404
160.50000000010223 hippocampus 406
239.1000000001201 hippocampus 406
93.10000000009686 hippocampus 407
199.30000000011105 hippocampus 407
391.10000000015464 hippocampus 408
184.5000000001077 hippocampus 411
266.70000000012635 hippocampus 411
234.7000000001191 hippocampus 412
98.00000000009658 hippocampus 417
175.10000000010555 hippocampus 417
196.50000000011042 hippocampus 417
256.10000000012394 hippocampus 417
447.80000000016753 hippocampus 420
55.80000000009897 hippocampus 424
103.90000000009624 hippocampus 424
184.30000000010764 hippocampus 424
96.30000000009667 hippocampus 425
333.0000000001414 hippocampus 425
308.3000000001358 hippocampus 428
193.90000000010983 hippocampus 431
329.9000000001407 hippocampus 436
221.5000000001161 hippocampus 439
397.5000000001561 hippocampus 441
190.10000000010896 hippocampus 442
240.50000000012042 hippocampus 447
166.5000000001036 hippocampus 448
211.30000000011378 hippocampus 449
271.60000000012747 hippocampus 451
446.0000000001671 hippocampus 451
194.90000000011005 hippocampus 452
467.30000000017196 hippocampus 452
471.800000000173 hippocampus 455
180.50000000010678 hippocampus 457
109.8000000000959 hippocampus 459
184.90000000010778 hippocampus 459
267.50000000012653 hippocampus 459
377.4000000001515 hippocampus 460
462.1000000001708 hippocampus 461
181.20000000010694 hippocampus 462
244.90000000012142 hippocampus 463
102.8000000000963 hippocampus 469
180.1000000001067 hippocampus 469
261.40000000012515 hippocampus 469
415.5000000001602 hippocampus 470
183.2000000001074 hippocampus 472
199.70000000011115 hippocampus 472
429.6000000001634 hippocampus 473
109.30000000009593 hippocampus 475
184.80000000010776 hippocampus 475
264.90000000012594 hippocampus 475
368.30000000014945 hippocampus 475
456.8000000001696 hippocampus 475
436.3000000001649 hippocampus 481
95.50000000009672 hippocampus 482
109.70000000009591 hippocampus 482
173.5000000001052 hippocampus 482
185.900000000108 hippocampus 482
253.30000000012333 hippocampus 482
265.200000000126 hippocampus 482
185.30000000010787 hippocampus 483
268.80000000012683 hippocampus 483
340.000000000143 hippocampus 484
157.3000000001015 hippocampus 485
183.10000000010737 hippocampus 487
196.8000000001105 hippocampus 487
257.00000000012415 hippocampus 487
401.20000000015693 hippocampus 487
219.90000000011574 hippocampus 493
288.8000000001314 hippocampus 493
405.70000000015796 hippocampus 493
204.70000000011228 hippocampus 494
233.90000000011892 hippocampus 494
292.20000000013215 hippocampus 494
391.7000000001548 hippocampus 494
433.5000000001643 hippocampus 494
202.50000000011178 hippocampus 495
254.9000000001237 hippocampus 495
376.1000000001512 hippocampus 495
426.70000000016273 hippocampus 495
196.70000000011046 hippocampus 496
230.50000000011815 hippocampus 496
336.70000000014227 hippocampus 496
427.20000000016285 hippocampus 496
184.90000000010778 hippocampus 497
338.80000000014275 hippocampus 497
410.10000000015896 hippocampus 497
184.1000000001076 hippocampus 498
256.9000000001241 hippocampus 498
327.6000000001402 hippocampus 498
442.3000000001663 hippocampus 498
190.60000000010908 hippocampus 499
258.2000000001244 hippocampus 499
396.1000000001558 hippocampus 499
236.4000000001195 hippocampus 500
480.50000000017496 hippocampus 500
183.00000000010735 hippocampus 501
212.50000000011406 hippocampus 501
266.0000000001262 hippocampus 501
380.3000000001522 hippocampus 501
446.10000000016714 hippocampus 501
180.2000000001067 hippocampus 502
202.1000000001117 hippocampus 502
250.80000000012276 hippocampus 502
302.1000000001344 hippocampus 502
382.1000000001526 hippocampus 502
436.10000000016487 hippocampus 502
184.70000000010774 hippocampus 503
232.5000000001186 hippocampus 503
339.4000000001429 hippocampus 503
379.80000000015207 hippocampus 503
434.5000000001645 hippocampus 503
499.30000000017924 hippocampus 503
172.00000000010485 hippocampus 504
197.10000000011055 hippocampus 504
224.20000000011672 hippocampus 504
268.80000000012683 hippocampus 504
333.90000000014163 hippocampus 504
398.8000000001564 hippocampus 504
459.6000000001702 hippocampus 504
184.20000000010762 hippocampus 505
222.50000000011633 hippocampus 505
278.50000000012903 hippocampus 505
348.800000000145 hippocampus 505
445.30000000016696 hippocampus 505
499.40000000017926 hippocampus 505
192.5000000001095 hippocampus 506
270.8000000001273 hippocampus 506
370.2000000001499 hippocampus 506
145.0000000000987 hippocampus 507
190.60000000010908 hippocampus 507
235.1000000001192 hippocampus 507
274.9000000001282 hippocampus 507
343.9000000001439 hippocampus 507
434.9000000001646 hippocampus 507
234.90000000011915 hippocampus 508
308.7000000001359 hippocampus 508
198.2000000001108 hippocampus 509
235.90000000011938 hippocampus 509
320.6000000001386 hippocampus 509
436.10000000016487 hippocampus 509
166.80000000010367 hippocampus 510
189.70000000010887 hippocampus 510
225.500000000117 hippocampus 510
274.70000000012817 hippocampus 510
333.3000000001415 hippocampus 510
384.20000000015307 hippocampus 510
450.2000000001681 hippocampus 510
144.40000000009857 hippocampus 511
188.1000000001085 hippocampus 511
221.9000000001162 hippocampus 511
271.00000000012733 hippocampus 511
336.3000000001422 hippocampus 511
384.8000000001532 hippocampus 511
424.9000000001623 hippocampus 511
494.00000000017803 hippocampus 511
140.90000000009778 hippocampus 512
191.6000000001093 hippocampus 512
227.7000000001175 hippocampus 512
279.7000000001293 hippocampus 512
348.4000000001449 hippocampus 512
400.5000000001568 hippocampus 512
463.70000000017114 hippocampus 512
145.4000000000988 hippocampus 513
190.60000000010908 hippocampus 513
222.50000000011633 hippocampus 513
276.80000000012865 hippocampus 513
346.9000000001446 hippocampus 513
424.7000000001623 hippocampus 513
489.8000000001771 hippocampus 513
172.00000000010485 hippocampus 514
197.50000000011065 hippocampus 514
236.20000000011945 hippocampus 514
285.5000000001306 hippocampus 514
346.4000000001445 hippocampus 514
447.50000000016746 hippocampus 514
499.1000000001792 hippocampus 514
166.5000000001036 hippocampus 515
197.7000000001107 hippocampus 515
262.1000000001253 hippocampus 515
390.6000000001545 hippocampus 515
218.0000000001153 hippocampus 516
267.20000000012647 hippocampus 516
474.0000000001735 hippocampus 516
207.50000000011292 hippocampus 517
273.20000000012783 hippocampus 517
436.40000000016494 hippocampus 517
203.9000000001121 hippocampus 518
240.50000000012042 hippocampus 518
331.100000000141 hippocampus 518
479.3000000001747 hippocampus 518
192.60000000010953 hippocampus 519
219.80000000011572 hippocampus 519
274.20000000012806 hippocampus 519
402.0000000001571 hippocampus 519
481.30000000017515 hippocampus 519
140.80000000009775 hippocampus 520
191.50000000010928 hippocampus 520
211.8000000001139 hippocampus 520
259.20000000012465 hippocampus 520
332.0000000001412 hippocampus 520
431.60000000016385 hippocampus 520
168.50000000010405 hippocampus 521
224.1000000001167 hippocampus 521
378.40000000015175 hippocampus 521
463.80000000017117 hippocampus 521
197.00000000011053 hippocampus 522
240.4000000001204 hippocampus 522
373.9000000001507 hippocampus 522
153.7000000001007 hippocampus 523
188.9000000001087 hippocampus 523
209.6000000001134 hippocampus 523
244.4000000001213 hippocampus 523
275.3000000001283 hippocampus 523
350.70000000014545 hippocampus 523
484.3000000001758 hippocampus 523
168.80000000010412 hippocampus 524
196.30000000011037 hippocampus 524
247.50000000012201 hippocampus 524
330.90000000014095 hippocampus 524
89.90000000009704 hippocampus 526
99.3000000000965 hippocampus 526
169.40000000010426 hippocampus 526
178.60000000010635 hippocampus 526
248.90000000012233 hippocampus 526
258.1000000001244 hippocampus 526
90.10000000009703 hippocampus 527
101.30000000009639 hippocampus 527
147.2000000000992 hippocampus 527
168.50000000010405 hippocampus 527
179.10000000010646 hippocampus 527
220.2000000001158 hippocampus 527
248.20000000012217 hippocampus 527
258.5000000001245 hippocampus 527
299.8000000001339 hippocampus 527
338.2000000001426 hippocampus 527
90.500000000097 hippocampus 528
102.20000000009634 hippocampus 528
147.50000000009928 hippocampus 528
168.90000000010414 hippocampus 528
180.1000000001067 hippocampus 528
222.20000000011626 hippocampus 528
248.8000000001223 hippocampus 528
260.10000000012485 hippocampus 528
301.6000000001343 hippocampus 528
336.4000000001422 hippocampus 528
388.300000000154 hippocampus 528
90.90000000009698 hippocampus 529
102.9000000000963 hippocampus 529
148.1000000000994 hippocampus 529
169.2000000001042 hippocampus 529
180.6000000001068 hippocampus 529
219.50000000011565 hippocampus 529
248.8000000001223 hippocampus 529
259.60000000012474 hippocampus 529
299.5000000001338 hippocampus 529
338.30000000014263 hippocampus 529
391.3000000001547 hippocampus 529
86.60000000009722 hippocampus 530
93.30000000009684 hippocampus 530
100.10000000009646 hippocampus 530
110.90000000009584 hippocampus 530
124.90000000009505 hippocampus 530
139.80000000009753 hippocampus 530
151.30000000010014 hippocampus 530
165.90000000010346 hippocampus 530
172.2000000001049 hippocampus 530
179.20000000010648 hippocampus 530
187.30000000010833 hippocampus 530
207.70000000011296 hippocampus 530
215.70000000011478 hippocampus 530
224.70000000011683 hippocampus 530
242.2000000001208 hippocampus 530
248.00000000012213 hippocampus 530
255.00000000012372 hippocampus 530
262.80000000012546 hippocampus 530
273.0000000001278 hippocampus 530
294.00000000013256 hippocampus 530
304.4000000001349 hippocampus 530
315.4000000001374 hippocampus 530
331.80000000014115 hippocampus 530
342.6000000001436 hippocampus 530
362.50000000014813 hippocampus 530
381.90000000015254 hippocampus 530
392.700000000155 hippocampus 530
86.70000000009722 hippocampus 531
94.0000000000968 hippocampus 531
103.00000000009629 hippocampus 531
123.00000000009516 hippocampus 531
138.90000000009732 hippocampus 531
165.70000000010342 hippocampus 531
172.50000000010496 hippocampus 531
181.0000000001069 hippocampus 531
191.00000000010917 hippocampus 531
215.00000000011462 hippocampus 531
225.0000000001169 hippocampus 531
245.80000000012163 hippocampus 531
252.40000000012313 hippocampus 531
260.800000000125 hippocampus 531
272.6000000001277 hippocampus 531
293.3000000001324 hippocampus 531
312.3000000001367 hippocampus 531
330.40000000014084 hippocampus 531
349.7000000001452 hippocampus 531
361.900000000148 hippocampus 531
377.7000000001516 hippocampus 531
91.00000000009697 hippocampus 533
109.70000000009591 hippocampus 533
146.40000000009903 hippocampus 533
169.50000000010428 hippocampus 533
183.00000000010735 hippocampus 533
216.10000000011487 hippocampus 533
248.10000000012215 hippocampus 533
259.70000000012476 hippocampus 533
293.8000000001325 hippocampus 533
330.2000000001408 hippocampus 533
371.1000000001501 hippocampus 533
87.1000000000972 hippocampus 535
94.90000000009675 hippocampus 535
105.00000000009618 hippocampus 535
159.10000000010191 hippocampus 535
167.20000000010376 hippocampus 535
174.50000000010542 hippocampus 535
184.00000000010758 hippocampus 535
219.10000000011556 hippocampus 535
246.40000000012176 hippocampus 535
253.70000000012342 hippocampus 535
262.6000000001254 hippocampus 535
331.80000000014115 hippocampus 535
87.1000000000972 hippocampus 536
94.70000000009676 hippocampus 536
103.10000000009629 hippocampus 536
143.2000000000983 hippocampus 536
157.10000000010146 hippocampus 536
166.80000000010367 hippocampus 536
174.0000000001053 hippocampus 536
182.20000000010717 hippocampus 536
217.1000000001151 hippocampus 536
228.90000000011779 hippocampus 536
246.20000000012172 hippocampus 536
253.1000000001233 hippocampus 536
261.2000000001251 hippocampus 536
284.80000000013047 hippocampus 536
297.7000000001334 hippocampus 536
331.5000000001411 hippocampus 536
340.7000000001432 hippocampus 536
87.20000000009719 hippocampus 537
95.70000000009671 hippocampus 537
105.40000000009616 hippocampus 537
139.90000000009755 hippocampus 537
158.70000000010182 hippocampus 537
167.0000000001037 hippocampus 537
175.00000000010553 hippocampus 537
184.6000000001077 hippocampus 537
214.9000000001146 hippocampus 537
230.3000000001181 hippocampus 537
246.1000000001217 hippocampus 537
253.70000000012342 hippocampus 537
262.30000000012535 hippocampus 537
294.1000000001326 hippocampus 537
308.10000000013576 hippocampus 537
331.80000000014115 hippocampus 537
346.6000000001445 hippocampus 537
381.8000000001525 hippocampus 537
397.6000000001561 hippocampus 537
92.3000000000969 hippocampus 539
170.0000000001044 hippocampus 539
191.1000000001092 hippocampus 539
249.80000000012254 hippocampus 539
268.6000000001268 hippocampus 539
304.4000000001349 hippocampus 539
389.40000000015425 hippocampus 539
92.4000000000969 hippocampus 540
136.50000000009678 hippocampus 540
170.70000000010455 hippocampus 540
185.900000000108 hippocampus 540
248.7000000001223 hippocampus 540
274.20000000012806 hippocampus 540
91.80000000009693 hippocampus 542
105.60000000009614 hippocampus 542
168.90000000010414 hippocampus 542
180.70000000010683 hippocampus 542
226.8000000001173 hippocampus 542
249.80000000012254 hippocampus 542
262.6000000001254 hippocampus 542
307.8000000001357 hippocampus 542
346.6000000001445 hippocampus 542
90.40000000009701 hippocampus 544
101.30000000009639 hippocampus 544
169.90000000010437 hippocampus 544
180.50000000010678 hippocampus 544
249.50000000012247 hippocampus 544
259.30000000012467 hippocampus 544
321.0000000001387 hippocampus 544
93.60000000009683 hippocampus 545
171.70000000010478 hippocampus 545
189.0000000001087 hippocampus 545
250.5000000001227 hippocampus 545
279.50000000012926 hippocampus 545
90.500000000097 hippocampus 546
102.00000000009635 hippocampus 546
169.70000000010432 hippocampus 546
180.50000000010678 hippocampus 546
249.50000000012247 hippocampus 546
259.9000000001248 hippocampus 546
91.10000000009697 hippocampus 547
104.6000000000962 hippocampus 547
152.10000000010032 hippocampus 547
169.50000000010428 hippocampus 547
182.4000000001072 hippocampus 547
224.00000000011667 hippocampus 547
248.7000000001223 hippocampus 547
260.60000000012496 hippocampus 547
300.8000000001341 hippocampus 547
338.90000000014277 hippocampus 547
391.3000000001547 hippocampus 547
87.50000000009717 hippocampus 550
95.8000000000967 hippocampus 550
105.70000000009614 hippocampus 550
141.60000000009794 hippocampus 550
166.30000000010355 hippocampus 550
174.10000000010533 hippocampus 550
183.2000000001074 hippocampus 550
216.10000000011487 hippocampus 550
238.90000000012006 hippocampus 550
247.0000000001219 hippocampus 550
254.70000000012365 hippocampus 550
264.40000000012583 hippocampus 550
295.20000000013283 hippocampus 550
313.70000000013704 hippocampus 550
333.60000000014156 hippocampus 550
351.10000000014554 hippocampus 550
374.7000000001509 hippocampus 550
89.10000000009708 hippocampus 551
98.10000000009657 hippocampus 551
167.90000000010392 hippocampus 551
176.6000000001059 hippocampus 551
