timestamps population node_ids
3270.5000000032323 hippocampus 100
3291.4000000033084 hippocampus 100
3308.0000000033688 hippocampus 100
3317.6000000034037 hippocampus 100
3332.4000000034575 hippocampus 100
3354.000000003536 hippocampus 100
3382.000000003638 hippocampus 100
3393.300000003679 hippocampus 100
3410.5000000037417 hippocampus 100
3434.9000000038304 hippocampus 100
3465.900000003943 hippocampus 100
3139.800000002757 hippocampus 101
3159.0000000028267 hippocampus 101
3217.60000000304 hippocampus 101
3270.700000003233 hippocampus 101
3294.000000003318 hippocampus 101
3311.400000003381 hippocampus 101
3325.8000000034335 hippocampus 101
3358.2000000035514 hippocampus 101
3375.700000003615 hippocampus 101
3391.100000003671 hippocampus 101
3419.8000000037755 hippocampus 101
3131.4000000027263 hippocampus 102
3138.200000002751 hippocampus 102
3145.300000002777 hippocampus 102
3154.3000000028096 hippocampus 102
3167.300000002857 hippocampus 102
3178.300000002897 hippocampus 102
3186.600000002927 hippocampus 102
3200.300000002977 hippocampus 102
3210.700000003015 hippocampus 102
3217.0000000030377 hippocampus 102
3223.8000000030625 hippocampus 102
3232.4000000030937 hippocampus 102
3242.100000003129 hippocampus 102
3252.000000003165 hippocampus 102
3260.9000000031974 hippocampus 102
3272.900000003241 hippocampus 102
3282.800000003277 hippocampus 102
3290.800000003306 hippocampus 102
3297.100000003329 hippocampus 102
3304.000000003354 hippocampus 102
3311.7000000033822 hippocampus 102
3321.200000003417 hippocampus 102
3333.400000003461 hippocampus 102
3343.1000000034965 hippocampus 102
3352.7000000035314 hippocampus 102
3366.900000003583 hippocampus 102
3373.0000000036052 hippocampus 102
3379.6000000036292 hippocampus 102
3386.5000000036543 hippocampus 102
3395.500000003687 hippocampus 102
3404.2000000037187 hippocampus 102
3413.8000000037537 hippocampus 102
3422.9000000037868 hippocampus 102
3433.400000003825 hippocampus 102
3444.900000003867 hippocampus 102
3453.700000003899 hippocampus 102
3470.1000000039585 hippocampus 102
3483.5000000040072 hippocampus 102
3493.2000000040425 hippocampus 102
3024.700000002338 hippocampus 103
3132.100000002729 hippocampus 103
3139.2000000027547 hippocampus 103
3147.300000002784 hippocampus 103
3157.9000000028227 hippocampus 103
3178.7000000028984 hippocampus 103
3191.9000000029464 hippocampus 103
3211.5000000030177 hippocampus 103
3218.400000003043 hippocampus 103
3226.400000003072 hippocampus 103
3236.5000000031087 hippocampus 103
3248.8000000031534 hippocampus 103
3269.2000000032276 hippocampus 103
3276.9000000032556 hippocampus 103
3290.700000003306 hippocampus 103
3297.0000000033288 hippocampus 103
3304.3000000033553 hippocampus 103
3313.4000000033884 hippocampus 103
3327.800000003441 hippocampus 103
3342.8000000034954 hippocampus 103
3352.5000000035307 hippocampus 103
3366.400000003581 hippocampus 103
3373.0000000036052 hippocampus 103
3379.80000000363 hippocampus 103
3386.700000003655 hippocampus 103
3397.2000000036933 hippocampus 103
3421.7000000037824 hippocampus 103
3431.500000003818 hippocampus 103
3443.300000003861 hippocampus 103
3458.5000000039163 hippocampus 103
3474.400000003974 hippocampus 103
3496.5000000040545 hippocampus 103
3027.100000002347 hippocampus 104
3138.200000002751 hippocampus 104
3153.800000002808 hippocampus 104
3215.100000003031 hippocampus 104
3229.0000000030814 hippocampus 104
3284.700000003284 hippocampus 104
3297.7000000033313 hippocampus 104
3310.7000000033786 hippocampus 104
3356.500000003545 hippocampus 104
3374.600000003611 hippocampus 104
3386.0000000036525 hippocampus 104
3404.50000000372 hippocampus 104
3452.3000000038937 hippocampus 104
3135.400000002741 hippocampus 105
3146.0000000027794 hippocampus 105
3162.2000000028384 hippocampus 105
3192.0000000029468 hippocampus 105
3214.5000000030286 hippocampus 105
3226.3000000030715 hippocampus 105
3265.9000000032156 hippocampus 105
3293.3000000033153 hippocampus 105
3304.1000000033546 hippocampus 105
3321.800000003419 hippocampus 105
3352.2000000035296 hippocampus 105
3375.6000000036147 hippocampus 105
3386.900000003656 hippocampus 105
3406.3000000037264 hippocampus 105
3423.9000000037904 hippocampus 105
3467.500000003949 hippocampus 105
3107.2000000026383 hippocampus 106
3131.5000000027267 hippocampus 106
3138.500000002752 hippocampus 106
3146.0000000027794 hippocampus 106
3155.3000000028132 hippocampus 106
3176.100000002889 hippocampus 106
3184.400000002919 hippocampus 106
3201.400000002981 hippocampus 106
3211.1000000030162 hippocampus 106
3217.900000003041 hippocampus 106
3225.4000000030683 hippocampus 106
3234.900000003103 hippocampus 106
3244.800000003139 hippocampus 106
3254.700000003175 hippocampus 106
3273.400000003243 hippocampus 106
3287.200000003293 hippocampus 106
3293.6000000033164 hippocampus 106
3300.600000003342 hippocampus 106
3307.9000000033684 hippocampus 106
3315.9000000033975 hippocampus 106
3328.400000003443 hippocampus 106
3340.9000000034885 hippocampus 106
3350.900000003525 hippocampus 106
3364.3000000035736 hippocampus 106
3371.7000000036005 hippocampus 106
3378.400000003625 hippocampus 106
3385.4000000036503 hippocampus 106
3394.0000000036816 hippocampus 106
3409.9000000037395 hippocampus 106
3419.400000003774 hippocampus 106
3435.900000003834 hippocampus 106
3449.600000003884 hippocampus 106
3461.0000000039254 hippocampus 106
3488.5000000040254 hippocampus 106
3498.2000000040607 hippocampus 106
3132.6000000027307 hippocampus 107
3140.2000000027583 hippocampus 107
3150.2000000027947 hippocampus 107
3179.700000002902 hippocampus 107
3211.600000003018 hippocampus 107
3219.500000003047 hippocampus 107
3229.500000003083 hippocampus 107
3244.2000000031367 hippocampus 107
3257.700000003186 hippocampus 107
3276.6000000032545 hippocampus 107
3290.700000003306 hippocampus 107
3298.400000003334 hippocampus 107
3307.000000003365 hippocampus 107
3321.4000000034175 hippocampus 107
3334.400000003465 hippocampus 107
3354.4000000035376 hippocampus 107
3369.2000000035914 hippocampus 107
3376.6000000036183 hippocampus 107
3384.800000003648 hippocampus 107
3395.200000003686 hippocampus 107
3406.9000000037286 hippocampus 107
3427.8000000038046 hippocampus 107
3437.6000000038403 hippocampus 107
3458.8000000039174 hippocampus 107
3477.5000000039854 hippocampus 107
3137.3000000027478 hippocampus 108
3214.5000000030286 hippocampus 108
3231.100000003089 hippocampus 108
3262.0000000032014 hippocampus 108
3297.900000003332 hippocampus 108
3373.700000003608 hippocampus 108
3394.700000003684 hippocampus 108
3418.800000003772 hippocampus 108
3234.6000000031017 hippocampus 109
3097.4000000026026 hippocampus 112
3491.5000000040363 hippocampus 112
3073.5000000025157 hippocampus 113
3179.1000000029 hippocampus 115
3130.1000000027216 hippocampus 117
3247.300000003148 hippocampus 118
3370.700000003597 hippocampus 119
3387.000000003656 hippocampus 119
3284.8000000032844 hippocampus 120
3353.400000003534 hippocampus 121
3386.8000000036554 hippocampus 121
3111.7000000026546 hippocampus 122
3411.6000000037457 hippocampus 122
3152.6000000028034 hippocampus 123
3230.4000000030865 hippocampus 123
3307.500000003367 hippocampus 123
3388.2000000036605 hippocampus 123
3093.0000000025866 hippocampus 124
3344.5000000035016 hippocampus 124
3224.3000000030643 hippocampus 127
3332.000000003456 hippocampus 127
3152.4000000028027 hippocampus 128
3231.900000003092 hippocampus 128
3309.1000000033728 hippocampus 128
3389.8000000036664 hippocampus 128
3141.6000000027634 hippocampus 130
3220.100000003049 hippocampus 130
3298.500000003334 hippocampus 130
3314.3000000033917 hippocampus 130
3379.1000000036274 hippocampus 130
3388.8000000036627 hippocampus 132
3317.8000000034044 hippocampus 133
3436.9000000038377 hippocampus 135
3084.2000000025546 hippocampus 138
3144.500000002774 hippocampus 138
3225.000000003067 hippocampus 138
3303.3000000033517 hippocampus 138
3383.900000003645 hippocampus 138
3348.6000000035165 hippocampus 140
3227.500000003076 hippocampus 141
3494.8000000040483 hippocampus 142
3251.6000000031636 hippocampus 143
3318.4000000034066 hippocampus 145
3396.800000003692 hippocampus 146
3431.1000000038166 hippocampus 147
3204.100000002991 hippocampus 148
3089.6000000025742 hippocampus 150
3002.8000000022585 hippocampus 151
3299.9000000033393 hippocampus 151
3389.400000003665 hippocampus 153
3160.1000000028307 hippocampus 154
3369.2000000035914 hippocampus 154
3342.400000003494 hippocampus 155
3364.9000000035758 hippocampus 156
3091.3000000025804 hippocampus 157
3194.600000002956 hippocampus 157
3395.800000003688 hippocampus 158
3177.1000000028926 hippocampus 159
3408.6000000037347 hippocampus 159
3134.300000002737 hippocampus 161
3144.800000002775 hippocampus 161
3224.200000003064 hippocampus 161
3303.5000000033524 hippocampus 161
3384.200000003646 hippocampus 161
3490.7000000040334 hippocampus 161
3172.800000002877 hippocampus 163
3255.600000003178 hippocampus 165
3254.200000003173 hippocampus 167
3141.9000000027645 hippocampus 168
3225.300000003068 hippocampus 168
3267.400000003221 hippocampus 171
3133.800000002735 hippocampus 173
3141.9000000027645 hippocampus 173
3153.800000002808 hippocampus 173
3219.1000000030454 hippocampus 173
3232.4000000030937 hippocampus 173
3297.5000000033306 hippocampus 173
3309.0000000033724 hippocampus 173
3378.200000003624 hippocampus 173
3390.80000000367 hippocampus 173
3448.7000000038806 hippocampus 175
3181.100000002907 hippocampus 176
3081.4000000025444 hippocampus 177
3144.800000002775 hippocampus 178
3223.2000000030603 hippocampus 178
3300.5000000033415 hippocampus 178
3380.600000003633 hippocampus 178
3408.5000000037344 hippocampus 178
3427.8000000038046 hippocampus 178
3144.3000000027732 hippocampus 179
3222.7000000030584 hippocampus 179
3301.1000000033437 hippocampus 179
3381.500000003636 hippocampus 179
3149.8000000027932 hippocampus 180
3011.6000000022905 hippocampus 181
3147.000000002783 hippocampus 181
3226.8000000030734 hippocampus 181
3307.200000003366 hippocampus 181
3387.1000000036565 hippocampus 181
3262.6000000032036 hippocampus 182
3138.9000000027536 hippocampus 185
3148.8000000027896 hippocampus 185
3217.900000003041 hippocampus 185
3227.6000000030763 hippocampus 185
3296.6000000033273 hippocampus 185
3306.200000003362 hippocampus 185
3376.9000000036194 hippocampus 185
3386.5000000036543 hippocampus 185
3288.4000000032975 hippocampus 186
3403.200000003715 hippocampus 188
3037.800000002386 hippocampus 189
3177.6000000028944 hippocampus 191
3009.000000002281 hippocampus 192
3078.1000000025324 hippocampus 193
3005.200000002267 hippocampus 194
3469.100000003955 hippocampus 194
3033.700000002371 hippocampus 198
3280.1000000032673 hippocampus 198
3464.4000000039377 hippocampus 199
3265.200000003213 hippocampus 201
3020.000000002321 hippocampus 202
3377.10000000362 hippocampus 207
3395.500000003687 hippocampus 207
3264.900000003212 hippocampus 208
3335.9000000034703 hippocampus 212
3306.6000000033637 hippocampus 214
3143.2000000027692 hippocampus 215
3221.4000000030537 hippocampus 215
3299.9000000033393 hippocampus 215
3380.5000000036325 hippocampus 215
3175.1000000028853 hippocampus 217
3228.0000000030777 hippocampus 217
3316.000000003398 hippocampus 217
3144.3000000027732 hippocampus 218
3221.200000003053 hippocampus 218
3300.400000003341 hippocampus 218
3380.600000003633 hippocampus 218
3456.6000000039094 hippocampus 219
3316.2000000033986 hippocampus 222
3105.9000000026335 hippocampus 223
3490.5000000040327 hippocampus 223
3167.2000000028565 hippocampus 224
3143.900000002772 hippocampus 226
3223.10000000306 hippocampus 226
3300.0000000033397 hippocampus 226
3380.5000000036325 hippocampus 226
3306.5000000033633 hippocampus 231
3476.900000003983 hippocampus 232
3105.4000000026317 hippocampus 233
3146.6000000027816 hippocampus 235
3224.200000003064 hippocampus 235
3302.600000003349 hippocampus 235
3382.60000000364 hippocampus 235
3015.000000002303 hippocampus 236
3139.5000000027558 hippocampus 237
3152.200000002802 hippocampus 237
3136.2000000027438 hippocampus 239
3144.3000000027732 hippocampus 239
3160.1000000028307 hippocampus 239
3219.800000003048 hippocampus 239
3237.3000000031116 hippocampus 239
3298.700000003335 hippocampus 239
3314.8000000033935 hippocampus 239
3379.1000000036274 hippocampus 239
3395.3000000036864 hippocampus 239
3409.200000003737 hippocampus 242
3010.3000000022857 hippocampus 244
3196.1000000029617 hippocampus 245
3082.0000000025466 hippocampus 246
3244.2000000031367 hippocampus 246
3047.20000000242 hippocampus 247
3306.100000003362 hippocampus 247
3485.900000004016 hippocampus 247
3058.0000000024593 hippocampus 250
3074.9000000025208 hippocampus 252
3004.600000002265 hippocampus 253
3284.100000003282 hippocampus 255
3136.2000000027438 hippocampus 257
3354.200000003537 hippocampus 258
3168.8000000028624 hippocampus 259
3335.600000003469 hippocampus 259
3130.000000002721 hippocampus 260
3186.300000002926 hippocampus 260
3426.800000003801 hippocampus 260
3443.00000000386 hippocampus 261
3135.6000000027416 hippocampus 262
3232.0000000030923 hippocampus 262
3415.800000003761 hippocampus 264
3488.100000004024 hippocampus 268
3167.7000000028584 hippocampus 269
3063.9000000024807 hippocampus 273
3144.000000002772 hippocampus 274
3222.5000000030577 hippocampus 274
3273.200000003242 hippocampus 274
3297.100000003329 hippocampus 274
3311.400000003381 hippocampus 274
3380.7000000036332 hippocampus 274
3156.2000000028165 hippocampus 276
3188.6000000029344 hippocampus 276
3222.5000000030577 hippocampus 276
3303.6000000033528 hippocampus 276
3385.4000000036503 hippocampus 276
3085.8000000025604 hippocampus 278
3140.400000002759 hippocampus 278
3165.900000002852 hippocampus 278
3219.7000000030475 hippocampus 278
3298.1000000033328 hippocampus 278
3312.9000000033866 hippocampus 278
3378.8000000036263 hippocampus 278
3394.600000003684 hippocampus 278
3018.100000002314 hippocampus 279
3211.2000000030166 hippocampus 279
3240.0000000031214 hippocampus 281
3147.7000000027856 hippocampus 283
3226.6000000030726 hippocampus 283
3304.1000000033546 hippocampus 283
3311.900000003383 hippocampus 283
3381.700000003637 hippocampus 283
3247.600000003149 hippocampus 284
3134.8000000027387 hippocampus 289
3296.300000003326 hippocampus 291
3037.300000002384 hippocampus 293
3156.100000002816 hippocampus 295
3232.4000000030937 hippocampus 295
3306.3000000033626 hippocampus 295
3387.1000000036565 hippocampus 295
3372.0000000036016 hippocampus 296
3391.2000000036714 hippocampus 296
3069.6000000025015 hippocampus 297
3326.1000000034346 hippocampus 298
3071.0000000025066 hippocampus 299
3138.0000000027503 hippocampus 301
3210.3000000030133 hippocampus 302
3110.6000000026506 hippocampus 303
3381.500000003636 hippocampus 303
3482.100000004002 hippocampus 304
3059.900000002466 hippocampus 305
3222.600000003058 hippocampus 307
3106.000000002634 hippocampus 309
3277.300000003257 hippocampus 311
3059.600000002465 hippocampus 312
3351.4000000035267 hippocampus 313
3343.200000003497 hippocampus 314
3388.2000000036605 hippocampus 314
3050.6000000024324 hippocampus 315
3113.9000000026626 hippocampus 316
3307.300000003366 hippocampus 317
3363.7000000035714 hippocampus 317
3378.400000003625 hippocampus 317
3398.1000000036966 hippocampus 318
3312.0000000033833 hippocampus 319
3349.900000003521 hippocampus 320
3138.4000000027518 hippocampus 321
3065.7000000024873 hippocampus 322
3147.7000000027856 hippocampus 322
3229.400000003083 hippocampus 322
3304.9000000033575 hippocampus 322
3386.0000000036525 hippocampus 322
3446.7000000038734 hippocampus 326
3351.1000000035256 hippocampus 327
3046.2000000024163 hippocampus 328
3449.100000003882 hippocampus 328
3088.40000000257 hippocampus 329
3261.300000003199 hippocampus 329
3147.1000000027834 hippocampus 330
3225.8000000030697 hippocampus 330
3304.800000003357 hippocampus 330
3357.300000003548 hippocampus 330
3377.8000000036227 hippocampus 330
3222.600000003058 hippocampus 331
3140.6000000027598 hippocampus 332
3155.500000002814 hippocampus 332
3218.6000000030435 hippocampus 332
3232.3000000030934 hippocampus 332
3243.3000000031334 hippocampus 332
3297.2000000033295 hippocampus 332
3309.0000000033724 hippocampus 332
3377.5000000036216 hippocampus 332
3389.3000000036645 hippocampus 332
3045.4000000024134 hippocampus 334
3052.6000000024396 hippocampus 335
3196.700000002964 hippocampus 335
3095.900000002597 hippocampus 336
3111.6000000026543 hippocampus 338
3216.7000000030366 hippocampus 339
3249.6000000031563 hippocampus 339
3266.500000003218 hippocampus 340
3220.700000003051 hippocampus 342
3461.200000003926 hippocampus 343
3260.000000003194 hippocampus 346
3329.4000000034466 hippocampus 347
3203.600000002989 hippocampus 350
3223.3000000030606 hippocampus 352
3235.000000003103 hippocampus 352
3307.1000000033655 hippocampus 352
3390.200000003668 hippocampus 352
3082.0000000025466 hippocampus 357
3152.3000000028023 hippocampus 357
3238.200000003115 hippocampus 357
3018.900000002317 hippocampus 360
3141.6000000027634 hippocampus 360
3220.600000003051 hippocampus 360
3263.300000003206 hippocampus 360
3278.0000000032596 hippocampus 360
3298.3000000033335 hippocampus 360
3312.6000000033855 hippocampus 360
3378.6000000036256 hippocampus 360
3393.50000000368 hippocampus 360
3008.3000000022785 hippocampus 362
3314.3000000033917 hippocampus 362
3313.9000000033902 hippocampus 363
3012.5000000022937 hippocampus 364
3320.9000000034157 hippocampus 365
3454.4000000039014 hippocampus 366
3372.8000000036045 hippocampus 369
3385.2000000036496 hippocampus 369
3411.400000003745 hippocampus 370
3043.300000002406 hippocampus 371
3180.1000000029035 hippocampus 374
3265.9000000032156 hippocampus 376
3300.3000000033408 hippocampus 376
3386.400000003654 hippocampus 376
3354.800000003539 hippocampus 378
3320.700000003415 hippocampus 379
3022.4000000023298 hippocampus 380
3458.5000000039163 hippocampus 381
3191.9000000029464 hippocampus 382
3004.600000002265 hippocampus 383
3025.7000000023418 hippocampus 384
3045.7000000024145 hippocampus 387
3367.6000000035856 hippocampus 387
3388.4000000036613 hippocampus 387
3224.200000003064 hippocampus 389
3165.700000002851 hippocampus 391
3037.300000002384 hippocampus 392
3180.1000000029035 hippocampus 392
3498.800000004063 hippocampus 393
3168.700000002862 hippocampus 395
3325.0000000034306 hippocampus 395
3386.3000000036536 hippocampus 395
3407.30000000373 hippocampus 396
3163.4000000028427 hippocampus 397
3196.1000000029617 hippocampus 399
3166.4000000028536 hippocampus 400
3035.700000002378 hippocampus 401
3272.300000003239 hippocampus 401
3287.500000003294 hippocampus 402
3309.6000000033746 hippocampus 403
3150.600000002796 hippocampus 404
3231.0000000030886 hippocampus 404
3306.100000003362 hippocampus 404
3386.700000003655 hippocampus 404
3398.800000003699 hippocampus 404
3205.800000002997 hippocampus 409
3347.2000000035114 hippocampus 409
3240.1000000031217 hippocampus 411
3445.1000000038675 hippocampus 411
3250.900000003161 hippocampus 413
3313.500000003389 hippocampus 414
3399.300000003701 hippocampus 414
3476.600000003982 hippocampus 415
3201.5000000029813 hippocampus 416
3467.200000003948 hippocampus 416
3337.500000003476 hippocampus 417
3397.8000000036955 hippocampus 418
3143.40000000277 hippocampus 419
3182.8000000029133 hippocampus 419
3200.1000000029762 hippocampus 419
3220.0000000030486 hippocampus 419
3236.4000000031083 hippocampus 419
3299.500000003338 hippocampus 419
3315.500000003396 hippocampus 419
3379.9000000036303 hippocampus 419
3398.6000000036984 hippocampus 419
3039.6000000023923 hippocampus 420
3322.400000003421 hippocampus 422
3311.600000003382 hippocampus 423
3398.6000000036984 hippocampus 423
3462.30000000393 hippocampus 423
3360.60000000356 hippocampus 425
3083.800000002553 hippocampus 426
3151.6000000028 hippocampus 427
3226.6000000030726 hippocampus 427
3305.4000000033593 hippocampus 427
3386.400000003654 hippocampus 427
3416.100000003762 hippocampus 428
3237.100000003111 hippocampus 433
3146.0000000027794 hippocampus 436
3225.8000000030697 hippocampus 436
3304.9000000033575 hippocampus 436
3312.3000000033844 hippocampus 436
3382.50000000364 hippocampus 436
3467.9000000039505 hippocampus 437
3043.5000000024065 hippocampus 439
3326.0000000034343 hippocampus 441
3125.7000000027056 hippocampus 442
3366.5000000035816 hippocampus 443
3384.0000000036453 hippocampus 443
3217.300000003039 hippocampus 444
3262.3000000032025 hippocampus 445
3061.800000002473 hippocampus 446
3375.100000003613 hippocampus 446
3173.900000002881 hippocampus 449
3236.8000000031097 hippocampus 451
3094.1000000025906 hippocampus 452
3075.4000000025226 hippocampus 453
3453.9000000038995 hippocampus 454
3311.7000000033822 hippocampus 455
3047.9000000024225 hippocampus 456
3098.2000000026055 hippocampus 457
3141.500000002763 hippocampus 458
3294.8000000033207 hippocampus 458
3442.9000000038595 hippocampus 458
3135.0000000027394 hippocampus 459
3149.8000000027932 hippocampus 459
3458.3000000039156 hippocampus 459
3165.100000002849 hippocampus 460
3000.200000002249 hippocampus 461
3387.4000000036576 hippocampus 462
3403.3000000037155 hippocampus 462
3345.9000000035066 hippocampus 464
3473.600000003971 hippocampus 465
3308.0000000033688 hippocampus 466
3399.300000003701 hippocampus 469
3463.5000000039345 hippocampus 470
3177.4000000028936 hippocampus 471
3012.7000000022945 hippocampus 472
3083.00000000255 hippocampus 473
3146.9000000027827 hippocampus 474
3224.1000000030635 hippocampus 474
3303.6000000033528 hippocampus 474
3383.8000000036445 hippocampus 474
3046.3000000024167 hippocampus 475
3368.200000003588 hippocampus 475
3382.60000000364 hippocampus 475
3491.400000004036 hippocampus 476
3191.300000002944 hippocampus 477
3210.4000000030137 hippocampus 477
3226.700000003073 hippocampus 477
3286.600000003291 hippocampus 479
3305.300000003359 hippocampus 479
3464.800000003939 hippocampus 479
3134.5000000027376 hippocampus 480
3144.500000002774 hippocampus 480
3222.600000003058 hippocampus 480
3301.4000000033448 hippocampus 480
3381.6000000036365 hippocampus 480
3403.200000003715 hippocampus 480
3006.9000000022734 hippocampus 483
3344.0000000034997 hippocampus 484
3273.100000003242 hippocampus 486
3188.800000002935 hippocampus 487
3344.2000000035005 hippocampus 490
3438.8000000038446 hippocampus 491
3032.5000000023665 hippocampus 492
3356.0000000035434 hippocampus 492
3121.6000000026906 hippocampus 493
3177.000000002892 hippocampus 493
3227.1000000030745 hippocampus 493
3314.100000003391 hippocampus 493
3397.700000003695 hippocampus 493
3465.5000000039418 hippocampus 493
3097.500000002603 hippocampus 494
3158.200000002824 hippocampus 494
3225.7000000030694 hippocampus 494
3318.800000003408 hippocampus 494
3403.0000000037144 hippocampus 494
3036.1000000023796 hippocampus 495
3114.9000000026663 hippocampus 495
3150.2000000027947 hippocampus 495
3163.700000002844 hippocampus 495
3188.000000002932 hippocampus 495
3223.5000000030614 hippocampus 495
3239.60000000312 hippocampus 495
3280.000000003267 hippocampus 495
3308.2000000033695 hippocampus 495
3326.9000000034375 hippocampus 495
3356.3000000035445 hippocampus 495
3383.100000003642 hippocampus 495
3396.800000003692 hippocampus 495
3426.300000003799 hippocampus 495
3472.1000000039658 hippocampus 495
3030.6000000023596 hippocampus 496
3092.2000000025837 hippocampus 496
3145.4000000027772 hippocampus 496
3155.6000000028143 hippocampus 496
3173.3000000028787 hippocampus 496
3199.200000002973 hippocampus 496
3224.9000000030665 hippocampus 496
3242.100000003129 hippocampus 496
3279.0000000032633 hippocampus 496
3304.500000003356 hippocampus 496
3314.3000000033917 hippocampus 496
3332.300000003457 hippocampus 496
3354.7000000035387 hippocampus 496
3380.900000003634 hippocampus 496
3394.700000003684 hippocampus 496
3418.900000003772 hippocampus 496
3442.800000003859 hippocampus 496
3471.400000003963 hippocampus 496
3017.200000002311 hippocampus 497
3074.9000000025208 hippocampus 497
3121.700000002691 hippocampus 497
3145.8000000027787 hippocampus 497
3155.4000000028136 hippocampus 497
3164.4000000028464 hippocampus 497
3177.7000000028947 hippocampus 497
3192.8000000029497 hippocampus 497
3210.200000003013 hippocampus 497
3225.100000003067 hippocampus 497
3237.700000003113 hippocampus 497
3256.5000000031814 hippocampus 497
3279.200000003264 hippocampus 497
3301.6000000033455 hippocampus 497
3311.300000003381 hippocampus 497
3324.2000000034277 hippocampus 497
3343.500000003498 hippocampus 497
3367.6000000035856 hippocampus 497
3385.5000000036507 hippocampus 497
3398.1000000036966 hippocampus 497
3416.5000000037635 hippocampus 497
3436.3000000038355 hippocampus 497
3461.9000000039287 hippocampus 497
3495.1000000040494 hippocampus 497
3032.0000000023647 hippocampus 498
3114.300000002664 hippocampus 498
3152.0000000028012 hippocampus 498
3162.60000000284 hippocampus 498
3189.7000000029384 hippocampus 498
3229.3000000030825 hippocampus 498
3261.100000003198 hippocampus 498
3308.100000003369 hippocampus 498
3327.800000003441 hippocampus 498
3377.900000003623 hippocampus 498
3400.6000000037056 hippocampus 498
3435.5000000038326 hippocampus 498
3484.9000000040123 hippocampus 498
3044.3000000024094 hippocampus 499
3147.000000002783 hippocampus 499
3162.0000000028376 hippocampus 499
3192.2000000029475 hippocampus 499
3246.9000000031465 hippocampus 499
3325.8000000034335 hippocampus 499
3400.100000003704 hippocampus 499
3468.8000000039538 hippocampus 499
3029.4000000023552 hippocampus 500
3116.700000002673 hippocampus 500
3267.700000003222 hippocampus 500
3355.600000003542 hippocampus 500
3428.700000003808 hippocampus 500
3018.300000002315 hippocampus 501
3150.000000002794 hippocampus 501
3200.000000002976 hippocampus 501
3276.200000003253 hippocampus 501
3307.9000000033684 hippocampus 501
3327.900000003441 hippocampus 501
3386.3000000036536 hippocampus 501
3412.500000003749 hippocampus 501
3469.5000000039563 hippocampus 501
3041.400000002399 hippocampus 502
3102.20000000262 hippocampus 502
3144.000000002772 hippocampus 502
3155.4000000028136 hippocampus 502
3174.1000000028816 hippocampus 502
3195.100000002958 hippocampus 502
3214.7000000030293 hippocampus 502
3227.800000003077 hippocampus 502
3238.1000000031145 hippocampus 502
3258.000000003187 hippocampus 502
3281.0000000032705 hippocampus 502
3304.3000000033553 hippocampus 502
3318.3000000034062 hippocampus 502
3345.0000000035034 hippocampus 502
3374.600000003611 hippocampus 502
3391.400000003672 hippocampus 502
3405.600000003724 hippocampus 502
3427.300000003803 hippocampus 502
3453.500000003898 hippocampus 502
3486.200000004017 hippocampus 502
3032.8000000023676 hippocampus 503
3097.6000000026033 hippocampus 503
3147.300000002784 hippocampus 503
3176.5000000028904 hippocampus 503
3218.3000000030424 hippocampus 503
3251.400000003163 hippocampus 503
3305.60000000336 hippocampus 503
3319.8000000034117 hippocampus 503
3351.1000000035256 hippocampus 503
3382.000000003638 hippocampus 503
3402.7000000037133 hippocampus 503
3429.500000003811 hippocampus 503
3463.100000003933 hippocampus 503
3029.0000000023538 hippocampus 504
3087.300000002566 hippocampus 504
3133.7000000027347 hippocampus 504
3150.1000000027943 hippocampus 504
3160.500000002832 hippocampus 504
3178.900000002899 hippocampus 504
3203.300000002988 hippocampus 504
3227.1000000030745 hippocampus 504
3250.60000000316 hippocampus 504
3295.0000000033215 hippocampus 504
3311.300000003381 hippocampus 504
3330.7000000034514 hippocampus 504
3355.10000000354 hippocampus 504
3383.0000000036416 hippocampus 504
3401.1000000037075 hippocampus 504
3436.8000000038373 hippocampus 504
3477.700000003986 hippocampus 504
3026.000000002343 hippocampus 505
3071.2000000025073 hippocampus 505
3114.000000002663 hippocampus 505
3148.100000002787 hippocampus 505
3168.700000002862 hippocampus 505
3199.200000002973 hippocampus 505
3224.800000003066 hippocampus 505
3242.100000003129 hippocampus 505
3261.4000000031992 hippocampus 505
3280.000000003267 hippocampus 505
3299.000000003336 hippocampus 505
3310.800000003379 hippocampus 505
3313.9000000033902 hippocampus 505
3322.300000003421 hippocampus 505
3335.600000003469 hippocampus 505
3349.800000003521 hippocampus 505
3364.400000003574 hippocampus 505
3379.80000000363 hippocampus 505
3392.8000000036773 hippocampus 505
3411.0000000037435 hippocampus 505
3430.2000000038133 hippocampus 505
3452.100000003893 hippocampus 505
3478.500000003989 hippocampus 505
3020.1000000023214 hippocampus 506
3059.000000002463 hippocampus 506
3106.300000002635 hippocampus 506
3146.700000002782 hippocampus 506
3161.800000002837 hippocampus 506
3182.500000002912 hippocampus 506
3204.700000002993 hippocampus 506
3225.000000003067 hippocampus 506
3239.5000000031196 hippocampus 506
3249.4000000031556 hippocampus 506
3264.5000000032105 hippocampus 506
3283.300000003279 hippocampus 506
3301.3000000033444 hippocampus 506
3311.5000000033815 hippocampus 506
3325.100000003431 hippocampus 506
3343.4000000034976 hippocampus 506
3363.7000000035714 hippocampus 506
3381.9000000036376 hippocampus 506
3393.4000000036795 hippocampus 506
3411.200000003744 hippocampus 506
3436.200000003835 hippocampus 506
3467.4000000039487 hippocampus 506
